,UID,about,category,checkins,cover,description,emails,id,latitude,link,located_in,longitude,page_token,phone,picture,street,website
180,1052,"Το ανανεωμένο Tennis Club στο Καβούρι βρίσκεται σε ένα καταπράσινο περιβάλλον εξαιρετικής ομορφιάς, δίπλα στη θάλασσα.","Stadium, Arena & Sports Venue",2191,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/26758115_789625517898714_5659301874893920250_o.jpg?oh=9d1a5d07302ba988b84709dc87ec828a&oe=5B427598,"Ο χώρος, μοναδικά διαμορφωμένος, κυριολεκτικά πνιγμένος στο πράσινο, συνολικής έκτασης 8,5 στρεμμάτων, με εξαιρετικά εύκολη πρόσβαση αλλά και άνετη στάθμευση, δημιουργεί όλες εκείνες τις προϋποθέσεις για μια ξεχωριστή εμπειρία. Στο χώρο λειτουργούν 8 γήπεδα tennis υψηλών προδιαγραφών (3 χωμάτινα - 5 συνθετικό χόρτο) για τους γνώστες του αθλήματος, ενώ έμπειροι προπονητές είναι στη διάθεσή σας για να μυήσουν μικρούς και μεγάλους στα μυστικά του tennis.",info@kavouritennisclub.gr,260294107498527.0,37.81778621,https://www.facebook.com/kavouritennisclub.gr/,,23.77093957,kavouritennisclub.gr,2109670686,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/10487396_260296204164984_3470688069037385445_n.jpg?oh=e721588fba728380c8aace5b0a8c0a11&oe=5B43D002,Aktis,http://www.kavouritennisclub.gr
181,366,http://www.fightacademy.gr/,"Stadium, Arena & Sports Venue",1160,https://scontent.xx.fbcdn.net/v/t1.0-9/28378940_2008101085884065_2242253677843504932_n.jpg?oh=90277951cc1a0c21d3fe028f4ca15b70&oe=5B027678,"Στo Fight Academy στο Περιστέρι, μπορείς να επιλέξεις ανάμεσα στα πιο ρεαλιστικά μαχητικά στυλ πολεμικών τεχνών όπως: πυγμαχία (boxing), kick boxing, thai boxing, Kick Boxing & Αυτοάμυνα μόνο για γυναίκες Ο εκπαιδευόμενος μπορεί να επιλέξει ανάμεσα στην καλή εκγύμναση του σώματος και τόνωση της αυτοπεποίθησης μέσω της ουσιαστικής εκμάθησης της τέχνης που επιλέγει, είτε τον απαιτητικό δρόμο του υψηλού πρωταθλητισμού (αγώνες κ.λπ.). Η πρώτη γνωριμία μπορεί να γίνει παράλληλα με την πρώτη δοκιμαστική προπόνηση χωρίς υποχρέωση εγγραφής. Ηλικίες από 7-77",info@fightacademy.gr,261032103924314.0,38.00447,https://www.facebook.com/martial.arts.athens/,,23.7037,martial.arts.athens,6972500678,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/13600246_1351947501499430_6259007471391120130_n.jpg?oh=141f773961c6a5fff6d41234efe5b209&oe=5B45CBA3,Κλείτορος 3,http://www.fightacademy.gr/
182,1124,Eίναι η σύμμετρη και αρμονική ανάπτυξη των σωματικών και ψυχικών δυνάμεων και η δημιουργία ισχυρών χαρακτήρων και προσωπικοτήτων,Community,8,https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/12565383_1076361122394793_7631827799939144485_n.jpg?_nc_cat=0&oh=ec1c6eb23ad17da37db951b8755de929&oe=5BACA262,,,268826066481640.0,,https://www.facebook.com/Hellenic-Aikido-Association-Fukushinkan-Dojo-official-Athens-Greece-268826066481640/,,,Hellenic-Aikido-Association-Fukushinkan-Dojo-official-Athens-Greece-268826066481640,,https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/10410726_1074128165951422_6493586831611108932_n.jpg?_nc_cat=0&oh=e04f55c9e8e8b404985bcf19eb7ffbd0&oe=5BAAAEFD,3is Septemvriou 144,http://www.hellenicaikido.gr
183,1604,"Χώρος εκμάθησης του παραδοσιακού στυλ της τέχνης του Aikido, του Aikikai.","Stadium, Arena & Sports Venue",0,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13645359_269438880079012_4451560831017585013_n.jpg?oh=a27c475ef0ad344eda338007c6735026&oe=5B00AD27,"Το Masagatsu Dojo, τμήμα Aikido του Αθλ. Ομίλου ""ΑΣΤΡΑΠΗ"" Πετρούπολης, διδάσκει την παραδοσιακή τέχνη του Aikido. Tο αϊκίντο είναι Ιαπωνική πολεμική τέχνη, και ιδρύθηκε από τον Μοριχέι Ουεσίμπα (1883-1969) ως αποτέλεσμα της μακρόχρονης εξάσκησης του σε πολλά διαφορετικά είδη παραδοσιακών πολεμικών τεχνών της εποχής του, όπως: Tζου τζίτσου (άοπλες τεχνικές) Kεν τζίτσου (τεχνικές σπαθιού) Tζο τζίτσου (τεχνικές ραβδιού) Για περισσότερες πληροφορίες επικοινωνήστε μαζί μας.",masagatsudojo@gmail.com,269435376746029.0,38.05,https://www.facebook.com/Masagatsudojo/,,23.6833,Masagatsudojo,#ERROR!,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/14199300_295799954109571_1726016761450827769_n.png?oh=9aaf25b20a525c8d288251c24e9e4188&oe=5B434654,Κώστα Βάρναλη 3,
184,362,,"Stadium, Arena & Sports Venue",218,https://scontent.xx.fbcdn.net/v/t1.0-9/12417618_1118813908131162_6839606285571040950_n.jpg?_nc_cat=0&oh=50abff62b8000615268ebc9abf583bbd&oe=5BA0A49E,"Στο Συλλογο μας θα βρειτε τα αθληματα του AIKIDO, JUDO, JODO, TAE KWON DO, KICK BOXING, για όλες τις ηλικίες! Επίσης ZUMBA, HATHA YOGA, PILATES, MODERN DANCE, MEDITATION κ.α.",proteasrafinas@gmail.com,269793783033183.0,38.0174897,https://www.facebook.com/Α-Γ-Σ-ΠΡΩΤΕΑΣ-ΡΑΦΗΝΑΣ-269793783033183/,,24.0077408,Α-Γ-Σ-ΠΡΩΤΕΑΣ-ΡΑΦΗΝΑΣ-269793783033183,2294023750,https://scontent.xx.fbcdn.net/v/t1.0-1/c8.7.50.50/p57x57/524253_423806427631917_403822848_n.jpg?_nc_cat=0&oh=8f7a5d3bb49feee23799dd8a1abc1657&oe=5BB27EE6,Evvoikoy 37,http://www.agsproteasrafinas.gr/
185,663,Workout Hall // The key to a new you // CrossFit | Kick Boxing | Boxing | TKO | Indoor Climbing | Brazilian Jiu-Jitsu | Weightlifting | Gymnastics | Kids |,Gym/Physical Fitness Center,12062,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/24879977_1468937909890377_6129370835707729326_o.jpg?oh=23118250e34b996faa09468a6db7c375&oe=5B42BA42,Workout Hall // The key to a new you // CrossFit | Kick Boxing | Boxing | TKO | Indoor Climbing | Brazilian Jiu-Jitsu | Weightlifting | Gymnastics | Kids |,info@workouthall.gr,270347623082751.0,37.91316,https://www.facebook.com/WorkoutHall/,,23.73612,WorkoutHall,2109902038,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/17554081_1208642059253298_5762825660865424787_n.jpg?oh=7f535b923e9958dc314ab80299f84e3f&oe=5B3B8182,"Ροδων 6,Αλιμος",http://www.workouthall.gr
186,595,Power Cycling Concept-Functional Concept-Total Body Concept -Cross Training Concept-Core Concept-Yoga Concept-Pilates Concept-Personal Training,Gym/Physical Fitness Center,626,https://scontent.xx.fbcdn.net/v/t31.0-8/q88/s720x720/13041187_1294576527238452_4212983130466521938_o.jpg?oh=971f40c550221c35b1c4babd2f40d964&oe=5B00F349,Indoor Cycling Functional Training Circuit Training Pilates Personal Training,info@realryderstudio.gr,276694425693339.0,38.13828026,https://www.facebook.com/RealRyderStudio.Gr/,,23.85739059,RealRyderStudio.Gr,2108142590,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/13102727_1294575843905187_3277193636547434533_n.jpg?oh=b32c10d259f0df7ce4d3dc3e1e30701a&oe=5B02C47C,Λεωφόρος Ηρώων Πολυτεχνείου 13,http://www.realryderstudio.gr
187,866,"Αθλητικός Σύλλογος Τοξοβολίας, μέλος της ΕΦΟΤ, στην Γλυφάδα. Τηλ.: 6972999409",Amateur Sports Team,84,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/1233085_458251857605602_1294109607_o.jpg?oh=1f13c036461efa30aa37b00ba9c42355&oe=5B418594,"Μια πολύ ενδιαφέρουσα ενασχόληση που ταιριάζει σε όλα τα παιδιά αγόρια και κορίτσια. Μαζί με τους πιο καταξιωμένους προπονητές και γυμναστές θα γνωρίσετε τον συναρπαστικό κόσμο της τοξοβολίας. Ελάτε για ένα μάθημα γνωριμίας, για να νιώσετε τη μαγεία του βέλους και το άγγιγμα του τόξου. Ένα άγγιγμα που μπορεί να σας μεταμορφώσει σε μια Αμαζόνα ή έναν Ρομπέν των Δασών. Αξίζει να το δοκιμάσετε!",archery.academy.greece@gmail.com,279517662145690.0,37.87733,https://www.facebook.com/AkademiaToxobolias/,,23.7643999,AkademiaToxobolias,6972999409,https://scontent.xx.fbcdn.net/v/t1.0-1/c84.35.438.438/s50x50/1175516_462496107181177_1257313703_n.jpg?oh=3469971a291e5ac762be8c10b56485e1&oe=5B09A8D7,Στοργής 2,
188,1554,,Gym/Physical Fitness Center,1770,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14370317_1216540938418154_2000246311561305172_n.png?oh=4dc4de18a5e5956bc0e6b2d3a0f65216&oe=5B414F16,,,280185065387084.0,37.92912454,https://www.facebook.com/SliceGym/,,23.64422071,SliceGym,210-4186946,https://scontent.xx.fbcdn.net/v/t1.0-1/c12.12.155.155/s50x50/603366_434305166641739_860157747_n.jpg?oh=7dfa0f76236b086547bf113fdd3d02a4&oe=5B029E1A,"Ακτή Θεμιστοκλέους 74, Πειραϊκή",http://www.slicegym.gr/
189,1422,"Στο ileanas pilates house θα βρείτε υπηρεσίες pilates, aerolates, yoga, zumba, prenetal pilates, bokwa, bokwa kids και dance kids",Pilates Studio,278,https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/24231854_706311596229612_4614055468996315340_n.jpg?oh=71ce64bf38c8b480434fc7b3a4b4d25c&oe=5B490CBC,"Μέσα στους απαιτητικούς ρυθμούς της σύγχρονης εποχής δημιουργήσαμε το ileana’s pilates house, με τμήματα ολιγομελή για την ορθότερη και αποτελεσματικότερη διδασκαλία της γιόγκα και της μεθόδου pilates. Σκοπός μας η σωστή σχεδίαση ενός πογράμματος που απαντά στις ανάγκες σας αναδιαμορφώνοντας τις γραμμές του σώματός σας και προσφέροντας ψυχική ευεξία, εξισσοροπώντας όλα τα προβλήματα που προκαλεί ο σύγχρονος τρόπος ζωής:άγχος, παχυσαρκία,αυτοπεποίθηση, ευλιγισία, δύναμη, συγκέντρωση. Με προσιτές τιμές και οικογενειακή ατμόσφαιρα η γιόγκα και η μέθοδος pilates δεν αποτελούν πλέον ένα είδος πολυτελείας, αλλά μέρος της καθημερινής ζωής για όλους.",,281897325337710.0,38.05228884,https://www.facebook.com/ileanaspilateshouse/,,23.77311735,ileanaspilateshouse,2155056886,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/11221530_395343200659788_3266274865623244394_n.jpg?oh=5dd8bc63c42df675914b3914b5d8f3c5&oe=5B4473EF,Πρασινου Λόφου & Μπιζανίου 44,
190,540,Ο ΑΘΛΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣ ΑΝΑΤΑΣΙΣ ΚΑΛΛΙΕΡΓΕΙ ΤΟ ΑΘΛΗΜΑ ΤΟΥ KUNG FU WUSHU(TAO LU) SANSHOU(SANDA)) SHUAI JIAO(ΚΙΝΕΖΙΚΗ ΠΑΛΗ) TAI CHI ΕΝΟΡΓΑΝΗ-ΑΚΡΟΒΑΤΙΚΗ,"Stadium, Arena & Sports Venue",455,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/13735104_1031648420282282_6469055624511151729_o.jpg?_nc_cat=0&oh=eb3a27c9a4d18729202e0b551aea0e00&oe=5BA1AE52,,,283221601791638.0,38.0397073,https://www.facebook.com/Αθλητικός-Σύλλογος-Ανάτασις-283221601791638/,,23.7295174,Αθλητικός-Σύλλογος-Ανάτασις-283221601791638,2114102279,https://scontent.xx.fbcdn.net/v/t1.0-1/c1.0.50.50/p50x50/314259_283575191756279_1664578370_n.jpg?_nc_cat=0&oh=47074647571b342164b691526f9027fa&oe=5BA38593,"Δωδεκανήσου 18 Άγιοι Ανάργυροι,Ανάκασα(πλατεία Άρη Βελουχιώτη)",
191,1796,"Γνωρίστε το γυμναστήριο με την πολυετή εμπειρία σε ελεύθερα βάρη, μηχανήματα γυμναστικής και ομαδικά προγράμματα.",Gym/Physical Fitness Center,491,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11960138_835715103214053_3489234953678256456_n.jpg?oh=2649f2bb60c61424c262d70fb8cb57f4&oe=5B01FF89,,gym@gogogym.gr,284173268368242.0,38.0034561,https://www.facebook.com/gogo.gym/,,23.7978032,gogo.gym,2106528479,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/14449724_1066036040181957_5948588059111995446_n.jpg?oh=f137673e44fcbea5627c53e6c8b2fc4e&oe=5B4D46E9,Φανερωμένης 13,http://www.gogogym.gr
192,634,Rhythmic Gymnastics Σύλλογος Φίλων Γυμναστικής Αιγάλεω Τηλ. 6944999786,Sports & Recreation,30,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/27022017_1935216206492751_3485099453026110413_o.jpg?oh=302886ce114d1974c261aedfc77b2256&oe=5B38D5DC,ΜΗ ΚΕΡΔΟΣΚΟΠΙΚΟΣ ΑΘΛΗΤΙΚΟΣ ΚΑΙ ΠΟΛΙΤΙΣΤΙΚΟΣ ΣΥΛΛΟΓΟΣ NON PROFIT SPORTS AND CULTURAL ASSOCIATION,sfiga2010@gmail.com,284796438201411.0,37.9971352,https://www.facebook.com/RhytmicsGymnastics/,,23.6752491,RhytmicsGymnastics,6944999786,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/27868129_1961593183855053_1298089274814854670_n.jpg?oh=4463e9e26844128c1cbe74f4806a90d2&oe=5B3B2AA7,VALTETSIOU 11,
193,763,Κώστας Αγγελόπουλος,"Stadium, Arena & Sports Venue",0,https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/189345_513344165361663_1899622106_n.jpg?_nc_cat=0&oh=d77e0223cdc8a1f7524b75a19f95527a&oe=5BE49521,"Παρουσιάζονται ενημερώσεις σχετικά με την εκπαίδευση στο aikido στο χώρος μας, καθώς και σχετικά θέματα με την εκπαίδευση στο Aikido.",info@zannesstudios.gr,285433488152733.0,,https://www.facebook.com/Aikido-WEST-END-285433488152733/,,,Aikido-WEST-END-285433488152733,6937281427,https://scontent.xx.fbcdn.net/v/t1.0-1/c44.44.554.554/s50x50/320140_285444734818275_1521651572_n.jpg?_nc_cat=0&oh=b5dfb2f81aff8562a61c98c3466e2f79&oe=5BB1D898,"Λ Δημοκρατιας 307, Αχαρνές.",http://www.aikidowestend.gr
194,76,"www.tangofix.gr,FB Loukas Balokas ( Loukas-Georgia Tango ), tango argentino",Dance Studio,2286,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/14138135_1432120470138205_1950638998325553096_o.jpg?oh=bf44c6e21f998e2774342a7c15cd88ae&oe=5B002D66,"'O Λουκάς Μπαλόκας και η Γεωργία Προίσκου , βασικοί δάσκαλοι και ιδρυτές του tangoFIX , είναι ένα από τα πρώτα ζευγάρια της ελληνικής σκηνής .Συνέβαλλαν και συνεχίζουν να εργάζονται για την μετάδοση του αργεντίνικου tango σε δεκάδες πόλεις ανά την Ελλάδα μέσω σεμιναρίων και shows.Έχουν διδαχτεί από τους μεγαλύτερους μαέστρους του χώρου τόσο στην Ευρώπη όσο και στον Buenos Aires.Συμμετέχουν εδώ και μια δεκαετία στα μεγαλύτερα φεστιβάλ του εξωτερικού , διοργανώνουν παραστάσεις και βραδιές tango (milongas). Αρκετοί μαθητές τους πια στελεχώνουν το βασικό δυναμικό δασκάλων σε σχόλες που διδάσκουν tango ,τόσο στην Ελλάδα όσο και στο εξωτερικό. Σας υποδέχονται σε ενα μοντέρνο χώρο βιομηχανικής αισθητικής 300 τ.μ. πλάι στο σταθμό του μετρό Συγγρού Φιξ , έτοιμοι να μοιραστούν τα ''μυστικά'' του πλεόν γοητευτικού χορού μαζί σας.Η περιπέτεια ξεκινά...(athens tango,tango greece,tango argentino,seminars,milonga,μαθηματα τανγκο,σεμιναρια,tango lessons)",loukasgeorgia@hotmail.com,285460341470896.0,37.95971179,https://www.facebook.com/tangoFIXathens/,,23.72078848,tangoFIXathens,#ERROR!,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/11259767_1177044912312430_2665962247066366332_n.jpg?oh=14319e5716a3863bd2ae61872aca042f&oe=5B38D261,Δηλιάδος και Λεωφορος Συγγρου 66,http://www.tangofix.gr
195,947,"Αθλητικός σύλλογος για Ζωγράφου, Ιλίσια και Γουδί. Πολεμικές Τέχνες - Taekwondo, Kick Boxing Αυτοάμυνα.","Stadium, Arena & Sports Venue",147,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/10348799_604270446358727_6829617330004763050_o.jpg?oh=e50d207c599ad9b7eac86009798314b0&oe=5B38C85F,"Ο Αθλητικός Σύλλογος Fighting Spirit Club Έχει σαν σκοπό την εκμάθηση πολεμικών τεχνών, Taekwondo & Kick Boxing, σε μικρούς αλλά & μεγάλους. Με στόχο την αυτοπροστασία, την συγκέντρωση, τον αυτοέλεγχο και τα γενικά οφέλη του αθλητισμού.",fightingspiritc@gmail.com,285559924896449.0,37.97785193,https://www.facebook.com/KickBoxing.Zografou/,,23.75919971,KickBoxing.Zografou,6989778025,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/15380382_1103215816464185_8025603120548159293_n.jpg?oh=39f62598a343c7defc9720fa0d60cd79&oe=5B443B58,Οζόλων 1 - Ζωγράφου,http://fighting-spirit-club.blogspot.com/
